dataset	consensus	consensus_label	phy_group	group_label	filename	reason	detail
REGION	NA	NA	0	Direct	inversion_group0_4_start40233406_end40235439.phy	REGION_CONSENSUS_NA	inv_info row for (4,40233406,40235439) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start49284664_end49291017.phy	REGION_CONSENSUS_NA	inv_info row for (4,49284664,49291017) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start49291019_end49325004.phy	REGION_CONSENSUS_NA	inv_info row for (4,49291019,49325004) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start87926011_end87937547.phy	REGION_CONSENSUS_NA	inv_info row for (4,87926011,87937547) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start16978658_end16979397.phy	REGION_CONSENSUS_NA	inv_info row for (5,16978658,16979397) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start17580905_end17592445.phy	REGION_CONSENSUS_NA	inv_info row for (5,17580905,17592445) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start181098775_end181100846.phy	REGION_CONSENSUS_NA	inv_info row for (5,181098775,181100846) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start21479305_end21500726.phy	REGION_CONSENSUS_NA	inv_info row for (5,21479305,21500726) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start29069229_end29069523.phy	REGION_CONSENSUS_NA	inv_info row for (5,29069229,29069523) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start47061568_end47082062.phy	REGION_CONSENSUS_NA	inv_info row for (5,47061568,47082062) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start47105115_end47151367.phy	REGION_CONSENSUS_NA	inv_info row for (5,47105115,47151367) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start64470920_end64477089.phy	REGION_CONSENSUS_NA	inv_info row for (5,64470920,64477089) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_5_start64470928_end64475118.phy	REGION_CONSENSUS_NA	inv_info row for (5,64470928,64475118) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_6_start130527041_end130531150.phy	REGION_CONSENSUS_NA	inv_info row for (6,130527041,130531150) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_6_start89213914_end89214230.phy	REGION_CONSENSUS_NA	inv_info row for (6,89213914,89214230) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_6_start94031360_end94031695.phy	REGION_CONSENSUS_NA	inv_info row for (6,94031360,94031695) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start143716562_end143750998.phy	REGION_CONSENSUS_NA	inv_info row for (7,143716562,143750998) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start144254564_end144256766.phy	REGION_CONSENSUS_NA	inv_info row for (7,144254564,144256766) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start40839776_end40840871.phy	REGION_CONSENSUS_NA	inv_info row for (7,40839776,40840871) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start47614508_end47615262.phy	REGION_CONSENSUS_NA	inv_info row for (7,47614508,47615262) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start57641572_end57838971.phy	REGION_CONSENSUS_NA	inv_info row for (7,57641572,57838971) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start63356275_end63388165.phy	REGION_CONSENSUS_NA	inv_info row for (7,63356275,63388165) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start67019303_end67020338.phy	REGION_CONSENSUS_NA	inv_info row for (7,67019303,67020338) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_7_start76603963_end76620409.phy	REGION_CONSENSUS_NA	inv_info row for (7,76603963,76620409) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_8_start102423403_end102423638.phy	REGION_CONSENSUS_NA	inv_info row for (8,102423403,102423638) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_8_start102880337_end102881094.phy	REGION_CONSENSUS_NA	inv_info row for (8,102880337,102881094) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_8_start12369152_end12394133.phy	REGION_CONSENSUS_NA	inv_info row for (8,12369152,12394133) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start102565838_end102570277.phy	REGION_CONSENSUS_NA	inv_info row for (9,102565838,102570277) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start113111686_end113112886.phy	REGION_CONSENSUS_NA	inv_info row for (9,113111686,113112886) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start123979106_end123991038.phy	REGION_CONSENSUS_NA	inv_info row for (9,123979106,123991038) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start30952354_end30956484.phy	REGION_CONSENSUS_NA	inv_info row for (9,30952354,30956484) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start38773640_end42796744.phy	REGION_CONSENSUS_NA	inv_info row for (9,38773640,42796744) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_9_start91958957_end91959591.phy	REGION_CONSENSUS_NA	inv_info row for (9,91958957,91959591) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start101602193_end101611599.phy	REGION_CONSENSUS_NA	inv_info row for (X,101602193,101611599) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start102338170_end102348934.phy	REGION_CONSENSUS_NA	inv_info row for (X,102338170,102348934) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start106266279_end106275333.phy	REGION_CONSENSUS_NA	inv_info row for (X,106266279,106275333) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start120087101_end120149199.phy	REGION_CONSENSUS_NA	inv_info row for (X,120087101,120149199) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start135165183_end135207322.phy	REGION_CONSENSUS_NA	inv_info row for (X,135165183,135207322) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start135623647_end135665679.phy	REGION_CONSENSUS_NA	inv_info row for (X,135623647,135665679) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start135734732_end135748584.phy	REGION_CONSENSUS_NA	inv_info row for (X,135734732,135748584) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start135765135_end135776630.phy	REGION_CONSENSUS_NA	inv_info row for (X,135765135,135776630) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start141110160_end141232877.phy	REGION_CONSENSUS_NA	inv_info row for (X,141110160,141232877) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start141585256_end141589189.phy	REGION_CONSENSUS_NA	inv_info row for (X,141585256,141589189) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start14711416_end14713197.phy	REGION_CONSENSUS_NA	inv_info row for (X,14711416,14713197) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start149747302_end149768782.phy	REGION_CONSENSUS_NA	inv_info row for (X,149747302,149768782) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start153074418_end153075612.phy	REGION_CONSENSUS_NA	inv_info row for (X,153074418,153075612) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start45689038_end45691227.phy	REGION_CONSENSUS_NA	inv_info row for (X,45689038,45691227) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start48396314_end48399110.phy	REGION_CONSENSUS_NA	inv_info row for (X,48396314,48399110) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start51692963_end51700363.phy	REGION_CONSENSUS_NA	inv_info row for (X,51692963,51700363) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start52502274_end52510614.phy	REGION_CONSENSUS_NA	inv_info row for (X,52502274,52510614) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start52921572_end52934581.phy	REGION_CONSENSUS_NA	inv_info row for (X,52921572,52934581) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start55480141_end55493063.phy	REGION_CONSENSUS_NA	inv_info row for (X,55480141,55493063) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start6219005_end6220343.phy	REGION_CONSENSUS_NA	inv_info row for (X,6219005,6220343) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start63185600_end63193343.phy	REGION_CONSENSUS_NA	inv_info row for (X,63185600,63193343) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_X_start76146153_end76148949.phy	REGION_CONSENSUS_NA	inv_info row for (X,76146153,76148949) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start113411933_end113412252.phy	REGION_CONSENSUS_NA	inv_info row for (10,113411933,113412252) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start131619777_end131620717.phy	REGION_CONSENSUS_NA	inv_info row for (10,131619777,131620717) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start37105149_end37111121.phy	REGION_CONSENSUS_NA	inv_info row for (10,37105149,37111121) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start4983056_end4984361.phy	REGION_CONSENSUS_NA	inv_info row for (10,4983056,4984361) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start71066858_end71067726.phy	REGION_CONSENSUS_NA	inv_info row for (10,71066858,71067726) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start73657969_end73660146.phy	REGION_CONSENSUS_NA	inv_info row for (10,73657969,73660146) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start87308005_end87425030.phy	REGION_CONSENSUS_NA	inv_info row for (10,87308005,87425030) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_10_start91443587_end91446029.phy	REGION_CONSENSUS_NA	inv_info row for (10,91443587,91446029) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start1667460_end1683267.phy	REGION_CONSENSUS_NA	inv_info row for (11,1667460,1683267) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start24263179_end24266246.phy	REGION_CONSENSUS_NA	inv_info row for (11,24263179,24266246) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start311836_end317944.phy	REGION_CONSENSUS_NA	inv_info row for (11,311836,317944) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start4271709_end4289557.phy	REGION_CONSENSUS_NA	inv_info row for (11,4271709,4289557) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start48888300_end48892127.phy	REGION_CONSENSUS_NA	inv_info row for (11,48888300,48892127) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start55662739_end55666690.phy	REGION_CONSENSUS_NA	inv_info row for (11,55662739,55666690) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start62093043_end62102999.phy	REGION_CONSENSUS_NA	inv_info row for (11,62093043,62102999) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start66251227_end66252453.phy	REGION_CONSENSUS_NA	inv_info row for (11,66251227,66252453) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_11_start738649_end740185.phy	REGION_CONSENSUS_NA	inv_info row for (11,738649,740185) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_12_start131333943_end131623807.phy	REGION_CONSENSUS_NA	inv_info row for (12,131333943,131623807) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_12_start13392624_end13397634.phy	REGION_CONSENSUS_NA	inv_info row for (12,13392624,13397634) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_12_start37705668_end37737662.phy	REGION_CONSENSUS_NA	inv_info row for (12,37705668,37737662) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_12_start71546200_end71547738.phy	REGION_CONSENSUS_NA	inv_info row for (12,71546200,71547738) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_13_start37315207_end37317760.phy	REGION_CONSENSUS_NA	inv_info row for (13,37315207,37317760) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_13_start52344010_end52502256.phy	REGION_CONSENSUS_NA	inv_info row for (13,52344010,52502256) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_13_start63727377_end63820968.phy	REGION_CONSENSUS_NA	inv_info row for (13,63727377,63820968) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_13_start79823210_end79839670.phy	REGION_CONSENSUS_NA	inv_info row for (13,79823210,79839670) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_13_start97456283_end97456722.phy	REGION_CONSENSUS_NA	inv_info row for (13,97456283,97456722) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_14_start105573622_end105577544.phy	REGION_CONSENSUS_NA	inv_info row for (14,105573622,105577544) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_14_start105693931_end105698385.phy	REGION_CONSENSUS_NA	inv_info row for (14,105693931,105698385) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_14_start18862645_end19659006.phy	REGION_CONSENSUS_NA	inv_info row for (14,18862645,19659006) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_14_start34547864_end34555230.phy	REGION_CONSENSUS_NA	inv_info row for (14,34547864,34555230) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_14_start65375818_end65376683.phy	REGION_CONSENSUS_NA	inv_info row for (14,65375818,65376683) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_15_start22701127_end23213881.phy	REGION_CONSENSUS_NA	inv_info row for (15,22701127,23213881) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_15_start28298424_end28623514.phy	REGION_CONSENSUS_NA	inv_info row for (15,28298424,28623514) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_15_start82360482_end82515134.phy	REGION_CONSENSUS_NA	inv_info row for (15,82360482,82515134) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start1245200_end1247503.phy	REGION_CONSENSUS_NA	inv_info row for (16,1245200,1247503) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start14907775_end15028479.phy	REGION_CONSENSUS_NA	inv_info row for (16,14907775,15028479) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start20506046_end20521893.phy	REGION_CONSENSUS_NA	inv_info row for (16,20506046,20521893) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start21583511_end22432381.phy	REGION_CONSENSUS_NA	inv_info row for (16,21583511,22432381) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start21864964_end22432381.phy	REGION_CONSENSUS_NA	inv_info row for (16,21864964,22432381) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start32364220_end32528442.phy	REGION_CONSENSUS_NA	inv_info row for (16,32364220,32528442) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start46383780_end46384105.phy	REGION_CONSENSUS_NA	inv_info row for (16,46383780,46384105) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start48616945_end48617439.phy	REGION_CONSENSUS_NA	inv_info row for (16,48616945,48617439) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_16_start85155339_end85156001.phy	REGION_CONSENSUS_NA	inv_info row for (16,85155339,85156001) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start18622359_end18823773.phy	REGION_CONSENSUS_NA	inv_info row for (17,18622359,18823773) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start30621881_end30625589.phy	REGION_CONSENSUS_NA	inv_info row for (17,30621881,30625589) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start37415181_end37415638.phy	REGION_CONSENSUS_NA	inv_info row for (17,37415181,37415638) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start43232908_end43321964.phy	REGION_CONSENSUS_NA	inv_info row for (17,43232908,43321964) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start43263148_end43322883.phy	REGION_CONSENSUS_NA	inv_info row for (17,43263148,43322883) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start5982838_end5983104.phy	REGION_CONSENSUS_NA	inv_info row for (17,5982838,5983104) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start60035640_end60110888.phy	REGION_CONSENSUS_NA	inv_info row for (17,60035640,60110888) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_17_start76181937_end76182932.phy	REGION_CONSENSUS_NA	inv_info row for (17,76181937,76182932) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_18_start12145103_end12146503.phy	REGION_CONSENSUS_NA	inv_info row for (18,12145103,12146503) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_18_start29783947_end29784342.phy	REGION_CONSENSUS_NA	inv_info row for (18,29783947,29784342) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_19_start43365871_end43369065.phy	REGION_CONSENSUS_NA	inv_info row for (19,43365871,43369065) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_19_start47959660_end50091195.phy	REGION_CONSENSUS_NA	inv_info row for (19,47959660,50091195) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start120299058_end120600965.phy	REGION_CONSENSUS_NA	inv_info row for (1,120299058,120600965) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start145160434_end146154520.phy	REGION_CONSENSUS_NA	inv_info row for (1,145160434,146154520) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start146298109_end148672872.phy	REGION_CONSENSUS_NA	inv_info row for (1,146298109,148672872) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start148893781_end149265643.phy	REGION_CONSENSUS_NA	inv_info row for (1,148893781,149265643) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start197787659_end197788856.phy	REGION_CONSENSUS_NA	inv_info row for (1,197787659,197788856) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start21203917_end21204602.phy	REGION_CONSENSUS_NA	inv_info row for (1,21203917,21204602) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start227499209_end227502113.phy	REGION_CONSENSUS_NA	inv_info row for (1,227499209,227502113) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start248518572_end248529489.phy	REGION_CONSENSUS_NA	inv_info row for (1,248518572,248529489) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start26641622_end26646431.phy	REGION_CONSENSUS_NA	inv_info row for (1,26641622,26646431) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start43593641_end43594291.phy	REGION_CONSENSUS_NA	inv_info row for (1,43593641,43594291) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start60776841_end60778677.phy	REGION_CONSENSUS_NA	inv_info row for (1,60776841,60778677) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_1_start91666232_end91667085.phy	REGION_CONSENSUS_NA	inv_info row for (1,91666232,91667085) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_20_start10807797_end10808434.phy	REGION_CONSENSUS_NA	inv_info row for (20,10807797,10808434) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_20_start25846148_end26009643.phy	REGION_CONSENSUS_NA	inv_info row for (20,25846148,26009643) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_20_start28495291_end28508286.phy	REGION_CONSENSUS_NA	inv_info row for (20,28495291,28508286) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_20_start28751288_end28752630.phy	REGION_CONSENSUS_NA	inv_info row for (20,28751288,28752630) has NA consensus
