region	gene	status	overall_p_value	overall_q_value	overall_lrt_stat	overall_h1_lnl	overall_h0_lnl	h1_winner_seed	h0_winner_seed	winner_p0	winner_p1	winner_p2	winner_omega0	winner_omega2_direct	winner_omega2_inverted	winner_kappa	chimp_in_pruned_run_1	chimp_in_pruned_run_2	chimp_in_region_run_1	chimp_in_region_run_2	h0_s1_def_init_kappa_run_2	h0_s1_def_init_omega_run_2	h0_s1_def_key_run_2	h0_s1_def_lnl_run_2	h0_s1_def_status_run_2	h0_s2_pur_init_kappa_run_2	h0_s2_pur_init_omega_run_2	h0_s2_pur_key_run_2	h0_s2_pur_lnl_run_2	h0_s2_pur_status_run_2	h0_s3_pos_init_kappa_run_2	h0_s3_pos_init_omega_run_2	h0_s3_pos_key_run_2	h0_s3_pos_lnl_run_2	h0_s3_pos_status_run_2	h0_s4_mix_init_kappa_run_2	h0_s4_mix_init_omega_run_2	h0_s4_mix_key_run_2	h0_s4_mix_lnl_run_2	h0_s4_mix_status_run_2	h1_s1_def_cmc_kappa_run_2	h1_s1_def_cmc_omega0_run_2	h1_s1_def_cmc_omega2_direct_run_2	h1_s1_def_cmc_omega2_inverted_run_2	h1_s1_def_cmc_p0_run_2	h1_s1_def_cmc_p1_run_2	h1_s1_def_cmc_p2_run_2	h1_s1_def_init_kappa_run_2	h1_s1_def_init_omega_run_2	h1_s1_def_key_run_2	h1_s1_def_lnl_run_2	h1_s1_def_status_run_2	h1_s2_pur_cmc_kappa_run_2	h1_s2_pur_cmc_omega0_run_2	h1_s2_pur_cmc_omega2_direct_run_2	h1_s2_pur_cmc_omega2_inverted_run_2	h1_s2_pur_cmc_p0_run_2	h1_s2_pur_cmc_p1_run_2	h1_s2_pur_cmc_p2_run_2	h1_s2_pur_init_kappa_run_2	h1_s2_pur_init_omega_run_2	h1_s2_pur_key_run_2	h1_s2_pur_lnl_run_2	h1_s2_pur_status_run_2	h1_s3_pos_cmc_kappa_run_2	h1_s3_pos_cmc_omega0_run_2	h1_s3_pos_cmc_omega2_direct_run_2	h1_s3_pos_cmc_omega2_inverted_run_2	h1_s3_pos_cmc_p0_run_2	h1_s3_pos_cmc_p1_run_2	h1_s3_pos_cmc_p2_run_2	h1_s3_pos_init_kappa_run_2	h1_s3_pos_init_omega_run_2	h1_s3_pos_key_run_2	h1_s3_pos_lnl_run_2	h1_s3_pos_status_run_2	h1_s4_mix_cmc_kappa_run_2	h1_s4_mix_cmc_omega0_run_2	h1_s4_mix_cmc_omega2_direct_run_2	h1_s4_mix_cmc_omega2_inverted_run_2	h1_s4_mix_cmc_p0_run_2	h1_s4_mix_cmc_p1_run_2	h1_s4_mix_cmc_p2_run_2	h1_s4_mix_init_kappa_run_2	h1_s4_mix_init_omega_run_2	h1_s4_mix_key_run_2	h1_s4_mix_lnl_run_2	h1_s4_mix_status_run_2	n_leaves_gene_run_1	n_leaves_gene_run_2	n_leaves_pruned_run_1	n_leaves_pruned_run_2	n_leaves_region_run_1	n_leaves_region_run_2	reason_run_1	reason_run_2	status_run_1	status_run_2	taxa_used_run_1	taxa_used_run_2
chr10_79542901_80217413	TMEM254_ENST00000372281.8	Usable: complete data	1	1	0	-516.568	-516.568	s2_pur_run_2	s1_def_run_2	0	0	1	1	999	0.0001	0.63988	True	True	True	True	2	0.4	a05e83138ec2169b5f53f30727733e55fd3c0c2c0a4cbcfe79dec3b5833a9eb3	-516.568	success	1	0.05	14d502d353a9bcc00dfd87013961d7bc82ee604c9cd5033e90b1ae38ec15f0f6	-516.568	success	3	2.5	2b950c1eb222ccb7d7ff6ce24be8fcaae4475ffd9f18474aff191e4ee548e246	-516.568	success	5	0.8	5d0f1f326f48bdc4a19edf502aed33330c009439f2e58e065570a207dd27acf8	-516.57	success	0.63976	0	224.314	0.98256	0	0	1	2	0.4	7899a13d1f0249c5883a8cc88240ddafc27f6052884cde419acda0371741328a	-516.569	success	0.63988	1	999	0.0001	0	0	1	1	0.05	82c92bc37998bd696eb1a3d50e9285c3956cec47e0bd273f1fdebc646761116e	-516.568	success	0.63955	0	116.005	2.2747	0	0	1	3	2.5	cecde54804d4838d2789e4f9e923d7bd9a21c8713dd464ea2b7904dd5c62f7a5	-516.57	success	0.63989	0	999	0.0001	0	0	1	5	0.8	fc623dc3203f759ac31b711c421249762c5ec2e5bad252f339332ff0ec30254e	-516.568	success	81	81	81	81	81	81			success	success	0AFR_ACB_HG02011_L;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_R;0AFR_GWD_HG02818_L;0AFR_YRI_NA19238_R;0AFR_LWK_NA19434_L;0AFR_LWK_NA19036_L;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_R;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;1AMR_MXL_NA19650_R;1EAS_KHV_HG01596_L;1SAS_ITU_HG04217_R;0AFR_LWK_NA19036_R;0AFR_MSL_HG03486_R;0AMR_CLM_HG01114_L;0AFR_YRI_NA19239_L;0AMR_PUR_HG00731_R;0SAS_GIH_NA20847_R;0AFR_ASW_NA19983_R;0AFR_ESN_HG03371_R;0AMR_PUR_HG00731_L;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_R;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0EUR_FIN_HG00268_L;0EUR_GBR_HG00096_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_L;0EUR_TSI_NA20509_R;0AMR_CLM_HG01352_R;0AMR_PEL_HG02106_L;0EAS_CHS_HG00512_L;0SAS_ITU_HG03732_R;0EAS_CHB_NA18534_L;0EUR_CEU_NA12878_L;0SAS_ITU_HG03732_L;0EUR_GBR_HG00096_L;0EUR_IBS_HG01505_R;0AMR_MXL_NA19650_L;0AFR_ESN_HG03371_L;0SAS_STU_HG03683_R;0EAS_CDX_HG00864_L;0EAS_CHB_NA18534_R;0EAS_KHV_HG02018_R;0SAS_STU_HG03683_L;0EAS_CHS_HG00513_L;0EAS_KHV_HG02059_L;0EAS_CDX_HG00864_R;0EAS_JPT_NA18939_L;0EAS_KHV_HG01596_R;0EUR_CEU_NA12329_L;0EAS_CHS_HG00513_R;0AFR_MSL_HG03486_L;0EUR_TSI_NA20509_L;0EAS_JPT_NA18939_R;0SAS_ITU_HG04217_L;0AMR_PEL_HG01573_L;0EAS_KHV_HG02059_R;0EUR_AKJ_NA24385_R;0EAS_CHS_HG00512_R;0AFR_ESN_HG03125_L;0AMR_PUR_HG00732_R;0SAS_GIH_NA20847_L;0AMR_CLM_HG01114_R;0AMR_PEL_HG01573_R;0AMR_PUR_HG00732_L;0EUR_FIN_HG00171_R;0EUR_FIN_HG00171_L;0EUR_CEU_NA12329_R;0EUR_CEU_NA12878_R;0EUR_IBS_HG01505_L;0EUR_FIN_HG00268_R;0SAS_PJL_HG02492_L;0SAS_PJL_HG02492_R;0AMR_PEL_HG02106_R;0EAS_KHV_HG02018_L;0EUR_AKJ_NA24385_L;PanTro6	0AFR_ACB_HG02011_L;0EAS_KHV_HG02059_R;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_R;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0EUR_FIN_HG00268_L;0EUR_GBR_HG00096_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_L;0EUR_TSI_NA20509_R;0SAS_ITU_HG03732_L;0EUR_GBR_HG00096_L;0EUR_IBS_HG01505_R;0AMR_MXL_NA19650_L;0AFR_MSL_HG03486_L;0EUR_CEU_NA12878_L;0EAS_JPT_NA18939_R;0SAS_ITU_HG04217_L;0AMR_CLM_HG01352_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00512_L;0SAS_ITU_HG03732_R;0AMR_PEL_HG02106_L;0AMR_PEL_HG01573_L;0EAS_CHS_HG00512_R;0EAS_KHV_HG02018_R;0AFR_ESN_HG03371_L;0SAS_STU_HG03683_R;0EAS_CDX_HG00864_L;0EAS_CHB_NA18534_R;0SAS_STU_HG03683_L;0EAS_CHS_HG00513_L;0EAS_KHV_HG02059_L;0EAS_CDX_HG00864_R;0EAS_JPT_NA18939_L;0EAS_CHS_HG00513_R;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_R;0AFR_GWD_HG02818_L;0AFR_YRI_NA19238_R;0AFR_ASW_NA19983_R;0AFR_ESN_HG03371_R;0AMR_PUR_HG00731_R;0SAS_GIH_NA20847_R;0AFR_LWK_NA19036_L;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_R;0AFR_LWK_NA19434_L;0EUR_AKJ_NA24385_R;0AFR_ESN_HG03125_L;0AMR_PUR_HG00732_R;0SAS_GIH_NA20847_L;0AMR_PEL_HG02106_R;0EAS_KHV_HG02018_L;0EUR_AKJ_NA24385_L;0EUR_CEU_NA12329_R;0EUR_CEU_NA12878_R;0EUR_IBS_HG01505_L;0EUR_FIN_HG00268_R;0SAS_PJL_HG02492_L;0SAS_PJL_HG02492_R;0AMR_CLM_HG01114_R;0AMR_PEL_HG01573_R;0EUR_FIN_HG00171_L;0AMR_PUR_HG00732_L;0EUR_FIN_HG00171_R;0EAS_KHV_HG01596_R;0EUR_CEU_NA12329_L;0AMR_CLM_HG01114_L;0AFR_YRI_NA19239_L;0AFR_LWK_NA19036_R;0AFR_MSL_HG03486_R;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;1AMR_MXL_NA19650_R;1EAS_KHV_HG01596_L;1SAS_ITU_HG04217_R;0AMR_PUR_HG00731_L;0EUR_TSI_NA20509_L;PanTro6
chr15_30618103_32153204	ARHGAP11B_ENST00000697964.2	Usable: complete data	1	1	0	-1132.96	-1132.96	s1_def_run_2	s1_def_run_2	1	0	0	0.46221	0	0.48751	3.44057	True	True	True	True	2	0.4	1e89374454ac85a5982002150ae55447e1be9b544fbb8601e352a87c11fe1135	-1132.96	success	1	0.05	f3b9498c5e70800470f5e0f73a7b663211548c2d3c0fbec0ded8ecbf2d6f9653	-1132.96	success	3	2.5	78832964dc4ebaae6658df794d29a2812fc18daf03eadcf875c4badf7ffc818f	-1132.96	success	5	0.8	5da42af3c35d76b85b521a61055fedb78b5f7313c230a720c5b9dea9987dc76d	-1132.96	success	3.44057	0.46221	0	0.48751	1	0	0	2	0.4	2f473c95afdd873c7234bf79692dc071cf0b36633cd92f9e4179afe11ec681e3	-1132.96	success	3.43599	0	0	0.0001	0	0	1	1	0.05	3f7f4a47c1f79d24d9c80b78fc390431ac7cf86cad435f88930b241350ace75c	-1132.96	success	3.44055	0.46223	0	3.318	0.99994	0	6e-05	3	2.5	4e8e37f6207d00933f8fb4fc2b340d66e1887a8268ec5e30d31dfa15276682ca	-1132.96	success	3.44056	0.46221	1.07399	3.11584	1	0	0	5	0.8	61fb78ca1609255f60290b3be25634de417966a4985c3f8d752019a914eb1c7c	-1132.96	success	83	83	83	83	83	83			success	success	0AFR_ACB_HG02011_L;0AFR_ASW_NA19983_R;0AFR_GWD_HG02587_R;0AFR_LWK_NA19036_R;0AFR_ESN_HG03371_L;0AFR_MSL_HG03486_R;0AFR_LWK_NA19036_L;0AFR_LWK_NA19434_L;0AMR_CLM_HG01352_L;0SAS_BEB_HG03009_L;1EAS_CDX_HG00864_R;0AMR_MXL_NA19650_R;0EAS_CHB_NA18534_R;0EAS_CDX_HG00864_L;0EAS_JPT_NA18939_R;0EAS_KHV_HG02059_R;0AMR_PUR_HG00732_L;0EUR_GBR_HG00096_R;0EUR_TSI_NA20509_L;0SAS_ITU_HG04217_L;0SAS_STU_HG03683_R;0SAS_ITU_HG04217_R;0AFR_MSL_HG03065_L;0AFR_YRI_NA19238_R;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_L;0AFR_LWK_NA19434_R;0AFR_GWD_HG02818_L;0AFR_ESN_HG03371_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00513_L;0EAS_JPT_NA18939_L;0EUR_AKJ_NA24385_R;0SAS_GIH_NA20847_R;0EUR_CEU_NA12329_L;0EUR_CEU_NA12878_R;0EAS_CHS_HG00512_L;0EAS_KHV_HG01596_L;0EAS_KHV_HG02059_L;0EAS_CHS_HG00513_R;0EUR_AKJ_NA24385_L;0EAS_KHV_HG01596_R;0EAS_CHS_HG00512_R;0AMR_CLM_HG01114_L;0AMR_MXL_NA19650_L;0AMR_PUR_HG00732_R;0SAS_BEB_HG03009_R;0SAS_GIH_NA20847_L;0SAS_ITU_HG03732_R;0SAS_PJL_HG02492_L;0AMR_PUR_HG00731_R;0EUR_GBR_HG00096_L;1AMR_CLM_HG01114_R;1AMR_PEL_HG02106_R;1AMR_PEL_HG01573_R;1EAS_KHV_HG02018_L;1EAS_KHV_HG02018_R;1EUR_IBS_HG01505_R;1AMR_PEL_HG02106_L;1EUR_CEU_NA12878_L;1EUR_FIN_HG00171_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_R;0AMR_PEL_HG01573_L;0SAS_STU_HG03683_L;0EUR_FIN_HG00268_L;0EUR_FIN_HG00171_L;0EUR_IBS_HG01505_L;0SAS_ITU_HG03732_L;0EUR_CEU_NA12329_R;0EUR_FIN_HG00268_R;0AMR_PUR_HG00731_L;0EUR_TSI_NA20509_R;0SAS_PJL_HG02492_R;0AFR_MSL_HG03065_R;0AFR_MSL_HG03486_L;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_L;0AFR_ESN_HG03125_R;0AFR_YRI_NA19239_R;0AFR_GWD_HG02587_L;0AFR_YRI_NA19238_L;PanTro6	0AFR_ACB_HG02011_L;0AFR_ASW_NA19983_R;0AFR_GWD_HG02587_R;0AFR_LWK_NA19036_R;0AFR_ESN_HG03371_L;0AFR_MSL_HG03486_R;0AFR_LWK_NA19036_L;0SAS_ITU_HG04217_R;0AFR_LWK_NA19434_L;0AMR_CLM_HG01352_L;0SAS_BEB_HG03009_L;1EAS_CDX_HG00864_R;0AMR_MXL_NA19650_R;0EAS_CHB_NA18534_R;0SAS_ITU_HG04217_L;0EAS_CDX_HG00864_L;0EAS_KHV_HG02059_R;0EAS_JPT_NA18939_R;0EUR_TSI_NA20509_L;0AMR_PUR_HG00732_L;0EUR_GBR_HG00096_R;0SAS_STU_HG03683_R;0AFR_MSL_HG03065_L;0AFR_YRI_NA19238_R;0AFR_ACB_HG02011_R;0AFR_ESN_HG03371_R;0EAS_CHS_HG00512_R;0EAS_CHB_NA18534_L;0EAS_CHS_HG00513_L;0EAS_JPT_NA18939_L;0EUR_AKJ_NA24385_R;0EUR_CEU_NA12329_L;0EUR_CEU_NA12878_R;0SAS_GIH_NA20847_R;0EAS_KHV_HG01596_R;0EAS_CHS_HG00513_R;0EUR_AKJ_NA24385_L;0EAS_CHS_HG00512_L;0EAS_KHV_HG01596_L;0EAS_KHV_HG02059_L;1AMR_CLM_HG01114_R;1AMR_PEL_HG02106_R;1AMR_PEL_HG01573_R;1EAS_KHV_HG02018_L;1EAS_KHV_HG02018_R;1EUR_IBS_HG01505_R;1AMR_PEL_HG02106_L;1EUR_CEU_NA12878_L;1EUR_FIN_HG00171_R;0EUR_GBR_HG00096_L;0AMR_MXL_NA19650_L;0AMR_PUR_HG00732_R;0SAS_BEB_HG03009_R;0SAS_GIH_NA20847_L;0SAS_ITU_HG03732_R;0SAS_PJL_HG02492_L;0AMR_CLM_HG01114_L;0AMR_PUR_HG00731_R;0AFR_ESN_HG03125_L;0AFR_LWK_NA19434_R;0AFR_GWD_HG02818_L;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_R;0AMR_PEL_HG01573_L;0SAS_STU_HG03683_L;0EUR_FIN_HG00268_L;0SAS_ITU_HG03732_L;0EUR_FIN_HG00171_L;0EUR_IBS_HG01505_L;0EUR_CEU_NA12329_R;0EUR_FIN_HG00268_R;0AMR_PUR_HG00731_L;0EUR_TSI_NA20509_R;0SAS_PJL_HG02492_R;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_L;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;0AFR_MSL_HG03486_L;0AFR_YRI_NA19238_L;0AFR_ESN_HG03125_R;0AFR_YRI_NA19239_R;PanTro6
chr6_167209001_167357782	TTLL2_ENST00000239587.10	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr8_7301024_12598379	ZNF705B_ENST00000400120.3	Usable: complete data	1	1	0	-1363.73	-1363.73	s1_def_run_2	s1_def_run_2	0	0	1	0.61299	0	0.0001	4.63386					2	0.4	d902dc5fc454370ef866ff22cef80beaada5ee25e0368b8c295d7cc505dc5093	-1363.73	success	1	0.05	c0c591cb2324392ac83e07edba11f95ed217684a152211bfec256001c478cdb5	-1363.74	success	3	2.5	b1f2292d7b7a0a1d038650f2a53ed054f26bd6a956e2ffcbc20bcd2c401ef103	-1363.74	success	5	0.8	cad0aed44ad9ed39cac59f722c417b42fb9501f999b40b340cfef6e16e355158	-1363.74	success	4.63386	0.61299	0	0.0001	0	0	1	2	0.4	bdffe19ec58dac3b1b90398db29c28ce8dffe0889510254eb81bd8b545978323	-1363.73	success	4.63385	0	0	0.0001	0	0	1	1	0.05	ca572911b968ae0b1e4dd88660f321378d0484b96ef0a058d716c40af2a40dce	-1363.73	success	4.63502	0.6709	66.918	59.8741	1	0	0	3	2.5	d1a3a800fe3ea92f4237518d26cf4d72e2d72383fa31d4577a30289d941fde4c	-1363.74	success	4.63385	0.54188	0	0.0001	0	0	1	5	0.8	7f384c76bb3c6219116b8f82203a43a546071bf4488792e62c56176fee4bb48f	-1363.73	success							One or more requested LRTs failed to produce a valid result.	One or more requested LRTs failed to produce a valid result.	success	success		
chr10_79542901_80217413	NUTM2E_ENST00000429984.5	Complete data but H1 substantially worse than H0				-3781.78	-3781.74	s1_def_run_2	s1_def_run_2	0	0	1	0	169.734	44.3614	5.50314	True		True		2	0.4	9c5c725fe71731eb15ec256d301b14117bb6fbc109884bda460ff0af98dccd53	-3781.74	success	1	0.05	ece4c855fdcdacc38bf90394540e939a21ef01a20c534f943a6edb5df9a110cf	-3781.78	success	3	2.5	5f1cb3f493a6b7b43026cac523e3470dba7c89f1d6dbe96da21c9e83ced5917e	-3781.78	success	5	0.8	7b4fe5544e8776a28f85bfa5278a8733b44f236a05c93eb6bd80cebd28524b29	-3781.78	success	5.50314	0	169.734	44.3614	0	0	1	2	0.4	b47a2fa2e4f0eca09165f0ec279a0361aa735305126a0aae1cc844a56f49ac4b	-3781.78	success	5.50316	1	999	174.928	0	0	1	1	0.05	69172396f67175794240f316a329e83e8dcc3778ae87b30ef6a277928cc6e6b7	-3781.78	success	5.50316	0.89581	999	804.157	0	0	1	3	2.5	67cc2054fb582ff4e8fd34bb1b2e093460c1042a50aa405ee33e496c87828ad2	-3781.78	success	5.50117	0.86596	0	0.95115	1	0	0	5	0.8	d2f92468786a0551b31b8f314fd5b2f0f1626f75e95c63cd26dead1502a955e7	-3781.78	success	81		81		81			One or more requested LRTs failed to produce a valid result.	success	success	0AFR_ACB_HG02011_L;0AFR_ACB_HG02011_R;0AFR_ESN_HG03125_R;0AFR_GWD_HG02818_L;0AFR_YRI_NA19238_R;0AFR_LWK_NA19434_L;0AFR_LWK_NA19036_L;0AFR_YRI_NA19238_L;0AFR_LWK_NA19434_R;0AFR_GWD_HG02587_L;0AFR_MSL_HG03065_R;1AMR_MXL_NA19650_R;1EAS_KHV_HG01596_L;1SAS_ITU_HG04217_R;0AFR_LWK_NA19036_R;0AFR_MSL_HG03486_R;0AMR_CLM_HG01114_L;0AFR_YRI_NA19239_L;0AMR_PUR_HG00731_R;0SAS_GIH_NA20847_R;0AFR_ASW_NA19983_R;0AFR_ESN_HG03371_R;0AMR_PUR_HG00731_L;0AFR_ASW_NA19983_L;0AFR_YRI_NA19239_R;0AFR_MSL_HG03065_L;0AFR_GWD_HG02587_R;0EUR_FIN_HG00268_L;0EUR_GBR_HG00096_R;0AFR_GWD_HG02818_R;0AMR_CLM_HG01352_L;0EUR_TSI_NA20509_R;0AMR_CLM_HG01352_R;0AMR_PEL_HG02106_L;0EAS_CHS_HG00512_L;0SAS_ITU_HG03732_R;0EAS_CHB_NA18534_L;0EUR_CEU_NA12878_L;0SAS_ITU_HG03732_L;0EUR_GBR_HG00096_L;0EUR_IBS_HG01505_R;0AMR_MXL_NA19650_L;0AFR_ESN_HG03371_L;0SAS_STU_HG03683_R;0EAS_CDX_HG00864_L;0EAS_CHB_NA18534_R;0EAS_KHV_HG02018_R;0SAS_STU_HG03683_L;0EAS_CHS_HG00513_L;0EAS_KHV_HG02059_L;0EAS_CDX_HG00864_R;0EAS_JPT_NA18939_L;0EAS_KHV_HG01596_R;0EUR_CEU_NA12329_L;0EAS_CHS_HG00513_R;0AFR_MSL_HG03486_L;0EUR_TSI_NA20509_L;0EAS_JPT_NA18939_R;0SAS_ITU_HG04217_L;0AMR_PEL_HG01573_L;0EAS_KHV_HG02059_R;0EUR_AKJ_NA24385_R;0EAS_CHS_HG00512_R;0AFR_ESN_HG03125_L;0AMR_PUR_HG00732_R;0SAS_GIH_NA20847_L;0AMR_CLM_HG01114_R;0AMR_PEL_HG01573_R;0AMR_PUR_HG00732_L;0EUR_FIN_HG00171_R;0EUR_FIN_HG00171_L;0EUR_CEU_NA12329_R;0EUR_CEU_NA12878_R;0EUR_IBS_HG01505_L;0EUR_FIN_HG00268_R;0SAS_PJL_HG02492_L;0SAS_PJL_HG02492_R;0AMR_PEL_HG02106_R;0EAS_KHV_HG02018_L;0EUR_AKJ_NA24385_L;PanTro6	
chr2_87987171_111255403	CNNM3_ENST00000305510.4	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_87987171_111255403	VWA3B_ENST00000477737.6	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr8_7301024_12598379	DEFB104A_ENST00000314265.3	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_87987171_111255403	EIF5B_ENST00000289371.11	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_130138212_131200602	ARHGEF4_ENST00000409359.7	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_130138212_131530534	ARHGEF4_ENST00000409359.7	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_87987171_111255403	POU3F3_ENST00000361360.4	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr15_23345459_28389868	GABRA5_ENST00000335625.10	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr2_87987171_111255403	MRPL30_ENST00000338148.8	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr7_74869950_75058098	CASTOR2_ENST00000616305.2	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr17_16823490_18384190	GID4_ENST00000268719.9	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
chr7_73113989_74799029	BUD23_ENST00000265758.7	Excluded (or unable to calculate)						all_fail	all_fail																																																																																								partial_success	partial_success		
